Year,County,State,FIPS County Code,Opioid Prescribing Rate per 100,Zip Code,City,County Name
2017,MARSHALL,AL,1095,163.9,35175,Union Grove,Marshall
2017,MARSHALL,AL,1095,163.9,35957,Boaz,Marshall
2017,MARSHALL,AL,1095,163.9,35950,Albertville,Marshall
2017,MARSHALL,AL,1095,163.9,35016,Arab,Marshall
2017,MARSHALL,AL,1095,163.9,35980,Horton,Marshall
2017,MARSHALL,AL,1095,163.9,35976,Guntersville,Marshall
2017,MARSHALL,AL,1095,163.9,35747,Grant,Marshall
2017,MARSHALL,AL,1095,163.9,35951,Albertville,Marshall
2017,MARSHALL,AL,1095,163.9,35755,Langston,Marshall
2017,MOBILE,AL,1097,118.4,36603,Mobile,Mobile
2017,MOBILE,AL,1097,118.4,36523,Coden,Mobile
2017,MOBILE,AL,1097,118.4,36509,Bayou La Batre,Mobile
2017,MOBILE,AL,1097,118.4,36560,Mount Vernon,Mobile
2017,MOBILE,AL,1097,118.4,36587,Wilmer,Mobile
2017,MOBILE,AL,1097,118.4,36528,Dauphin Island,Mobile
2017,MOBILE,AL,1097,118.4,36693,Mobile,Mobile
2017,MOBILE,AL,1097,118.4,36613,Eight Mile,Mobile
2017,MOBILE,AL,1097,118.4,36505,Axis,Mobile
2017,MOBILE,AL,1097,118.4,36541,Grand Bay,Mobile
2017,MOBILE,AL,1097,118.4,36544,Irvington,Mobile
2017,MOBILE,AL,1097,118.4,36695,Mobile,Mobile
2017,MOBILE,AL,1097,118.4,36525,Creola,Mobile
2017,MOBILE,AL,1097,118.4,36619,Mobile,Mobile
2017,MOBILE,AL,1097,118.4,36604,Mobile,Mobile
2017,MOBILE,AL,1097,118.4,36572,Satsuma,Mobile
2017,MOBILE,AL,1097,118.4,36521,Chunchula,Mobile
2017,MOBILE,AL,1097,118.4,36612,Mobile,Mobile
2017,MOBILE,AL,1097,118.4,36575,Semmes,Mobile
2017,MOBILE,AL,1097,118.4,36582,Theodore,Mobile
2017,MOBILE,AL,1097,118.4,36602,Mobile,Mobile
2017,MOBILE,AL,1097,118.4,36608,Mobile,Mobile
2017,MOBILE,AL,1097,118.4,36618,Mobile,Mobile
2017,MOBILE,AL,1097,118.4,36611,Mobile,Mobile
2017,MOBILE,AL,1097,118.4,36617,Mobile,Mobile
2017,MOBILE,AL,1097,118.4,36606,Mobile,Mobile
2017,MOBILE,AL,1097,118.4,36607,Mobile,Mobile
2017,MOBILE,AL,1097,118.4,36605,Mobile,Mobile
2017,MOBILE,AL,1097,118.4,36609,Mobile,Mobile
2017,MOBILE,AL,1097,118.4,36571,Saraland,Mobile
2017,MOBILE,AL,1097,118.4,36610,Mobile,Mobile
2017,MOBILE,AL,1097,118.4,36568,Saint Elmo,Mobile
2017,MOBILE,AL,1097,118.4,36522,Citronelle,Mobile
2017,MOBILE,AL,1097,118.4,36688,Mobile,Mobile
2017,MOBILE,AL,1097,118.4,36590,Theodore,Mobile
2017,MOBILE,AL,1097,118.4,36615,Mobile,Mobile
2017,MOBILE,AL,1097,118.4,36616,Mobile,Mobile
2017,MOBILE,AL,1097,118.4,36512,Bucks,Mobile
2017,MONROE,AL,1099,123.4,36470,Perdue Hill,Monroe
2017,MONROE,AL,1099,123.4,36753,Mc Williams,Monroe
2017,MONROE,AL,1099,123.4,36481,Vredenburgh,Monroe
2017,MONROE,AL,1099,123.4,36425,Beatrice,Monroe
2017,MONROE,AL,1099,123.4,36480,Uriah,Monroe
2017,MONROE,AL,1099,123.4,36471,Peterman,Monroe
2017,MONROE,AL,1099,123.4,36445,Frisco City,Monroe
2017,MONROE,AL,1099,123.4,36439,Excel,Monroe
2017,MONROE,AL,1099,123.4,36444,Franklin,Monroe
2017,MONROE,AL,1099,123.4,36460,Monroeville,Monroe
2017,MONTGOMERY,AL,1101,81.2,36113,Montgomery,Montgomery
2017,MONTGOMERY,AL,1101,81.2,36112,Montgomery,Montgomery
2017,MONTGOMERY,AL,1101,81.2,36115,Montgomery,Montgomery
2017,MONTGOMERY,AL,1101,81.2,36104,Montgomery,Montgomery
2017,MONTGOMERY,AL,1101,81.2,36036,Grady,Montgomery
2017,MONTGOMERY,AL,1101,81.2,36110,Montgomery,Montgomery
2017,MONTGOMERY,AL,1101,81.2,36109,Montgomery,Montgomery
2017,MONTGOMERY,AL,1101,81.2,36107,Montgomery,Montgomery
2017,MONTGOMERY,AL,1101,81.2,36064,Pike Road,Montgomery
2017,MONTGOMERY,AL,1101,81.2,36117,Montgomery,Montgomery
2017,MONTGOMERY,AL,1101,81.2,36043,Hope Hull,Montgomery
2017,MONTGOMERY,AL,1101,81.2,36111,Montgomery,Montgomery
2017,MONTGOMERY,AL,1101,81.2,36069,Ramer,Montgomery
2017,MONTGOMERY,AL,1101,81.2,36106,Montgomery,Montgomery
2017,MONTGOMERY,AL,1101,81.2,36108,Montgomery,Montgomery
2017,MONTGOMERY,AL,1101,81.2,36105,Montgomery,Montgomery
2017,MONTGOMERY,AL,1101,81.2,36116,Montgomery,Montgomery
2017,MONTGOMERY,AL,1101,81.2,36052,Mathews,Montgomery
2017,MONTGOMERY,AL,1101,81.2,36013,Cecil,Montgomery
2017,MORGAN,AL,1103,117.7,35775,Valhermoso Springs,Morgan
2017,MORGAN,AL,1103,117.7,35621,Eva,Morgan
2017,MORGAN,AL,1103,117.7,35670,Somerville,Morgan
2017,MORGAN,AL,1103,117.7,35754,Laceys Spring,Morgan
2017,MORGAN,AL,1103,117.7,35619,Danville,Morgan
2017,MORGAN,AL,1103,117.7,35640,Hartselle,Morgan
2017,MORGAN,AL,1103,117.7,35622,Falkville,Morgan
2017,MORGAN,AL,1103,117.7,35601,Decatur,Morgan
2017,MORGAN,AL,1103,117.7,35603,Decatur,Morgan
2017,PERRY,AL,1105,3.6,36786,Uniontown,Perry
2017,PERRY,AL,1105,3.6,36756,Marion,Perry
2017,PICKENS,AL,1107,70.1,35447,Carrollton,Pickens
2017,PICKENS,AL,1107,70.1,35461,Ethelsville,Pickens
2017,PICKENS,AL,1107,70.1,35481,Reform,Pickens
2017,PICKENS,AL,1107,70.1,35466,Gordo,Pickens
2017,PICKENS,AL,1107,70.1,35442,Aliceville,Pickens
2017,PIKE,AL,1109,98.9,36034,Glenwood,Pike
2017,PIKE,AL,1109,98.9,36079,Troy,Pike
2017,PIKE,AL,1109,98.9,36035,Goshen,Pike
2017,PIKE,AL,1109,98.9,36005,Banks,Pike
2017,PIKE,AL,1109,98.9,36081,Troy,Pike
2017,PIKE,AL,1109,98.9,36010,Brundidge,Pike
2017,PIKE,AL,1109,98.9,36082,Troy,Pike
2017,RANDOLPH,AL,1111,95.0,36263,Graham,Randolph
2017,RANDOLPH,AL,1111,95.0,36278,Wedowee,Randolph
2017,RANDOLPH,AL,1111,95.0,36274,Roanoke,Randolph
2017,RANDOLPH,AL,1111,95.0,36276,Wadley,Randolph
2017,RANDOLPH,AL,1111,95.0,36280,Woodland,Randolph
2017,RUSSELL,AL,1113,103.4,36856,Fort Mitchell,Russell
2017,RUSSELL,AL,1113,103.4,36875,Seale,Russell
2017,RUSSELL,AL,1113,103.4,36869,Phenix City,Russell
2017,RUSSELL,AL,1113,103.4,36858,Hatchechubbee,Russell
2017,RUSSELL,AL,1113,103.4,36859,Holy Trinity,Russell
2017,RUSSELL,AL,1113,103.4,36867,Phenix City,Russell
2017,RUSSELL,AL,1113,103.4,36871,Pittsview,Russell
2017,RUSSELL,AL,1113,103.4,36860,Hurtsboro,Russell
2017,SAINT CLAIR,AL,1115,105.0,35146,Springville,St. Clair
2017,SAINT CLAIR,AL,1115,105.0,35128,Pell City,St. Clair
2017,SAINT CLAIR,AL,1115,105.0,35112,Margaret,St. Clair
2017,SAINT CLAIR,AL,1115,105.0,35135,Riverside,St. Clair
2017,SAINT CLAIR,AL,1115,105.0,35131,Ragland,St. Clair
2017,SAINT CLAIR,AL,1115,105.0,35125,Pell City,St. Clair
2017,SAINT CLAIR,AL,1115,105.0,35004,Moody,St. Clair
2017,SAINT CLAIR,AL,1115,105.0,35953,Ashville,St. Clair
2017,SAINT CLAIR,AL,1115,105.0,35054,Cropwell,St. Clair
2017,SAINT CLAIR,AL,1115,105.0,35120,Odenville,St. Clair
2017,SAINT CLAIR,AL,1115,105.0,35052,Cook Springs,St. Clair
2017,SAINT CLAIR,AL,1115,105.0,35987,Steele,St. Clair
2017,SHELBY,AL,1117,89.6,35176,Vandiver,Shelby
2017,SHELBY,AL,1117,89.6,35051,Columbiana,Shelby
2017,SHELBY,AL,1117,89.6,35114,Alabaster,Shelby
2017,SHELBY,AL,1117,89.6,35040,Calera,Shelby
2017,SHELBY,AL,1117,89.6,35143,Shelby,Shelby
2017,SHELBY,AL,1117,89.6,35186,Wilsonville,Shelby
2017,SHELBY,AL,1117,89.6,35147,Sterrett,Shelby
2017,SHELBY,AL,1117,89.6,35178,Vincent,Shelby
2017,SHELBY,AL,1117,89.6,35094,Leeds,Shelby
2017,SHELBY,AL,1117,89.6,35043,Chelsea,Shelby
2017,SHELBY,AL,1117,89.6,35007,Alabaster,Shelby
2017,SHELBY,AL,1117,89.6,35242,Birmingham,Shelby
2017,SHELBY,AL,1117,89.6,35080,Helena,Shelby
2017,SHELBY,AL,1117,89.6,35124,Pelham,Shelby
2017,SHELBY,AL,1117,89.6,35115,Montevallo,Shelby
2017,SHELBY,AL,1117,89.6,35078,Harpersville,Shelby
2017,SHELBY,AL,1117,89.6,35187,Wilton,Shelby
2017,SUMTER,AL,1119,36.4,36901,Bellamy,Sumter
2017,SUMTER,AL,1119,36.4,35460,Epes,Sumter
2017,SUMTER,AL,1119,36.4,35464,Gainesville,Sumter
2017,SUMTER,AL,1119,36.4,35477,Panola,Sumter
2017,SUMTER,AL,1119,36.4,36925,York,Sumter
2017,SUMTER,AL,1119,36.4,36907,Cuba,Sumter
2017,SUMTER,AL,1119,36.4,35470,Livingston,Sumter
2017,SUMTER,AL,1119,36.4,35459,Emelle,Sumter
2017,TALLADEGA,AL,1121,123.6,35014,Alpine,Talladega
2017,TALLADEGA,AL,1121,123.6,35149,Sycamore,Talladega
2017,TALLADEGA,AL,1121,123.6,35160,Talladega,Talladega
2017,TALLADEGA,AL,1121,123.6,35096,Lincoln,Talladega
2017,TALLADEGA,AL,1121,123.6,35151,Sylacauga,Talladega
2017,TALLADEGA,AL,1121,123.6,35044,Childersburg,Talladega
2017,TALLADEGA,AL,1121,123.6,35150,Sylacauga,Talladega
2017,TALLADEGA,AL,1121,123.6,36268,Munford,Talladega
2017,TALLADEGA,AL,1121,123.6,35032,Bon Air,Talladega
2017,TALLAPOOSA,AL,1123,98.3,36861,Jacksons Gap,Tallapoosa
2017,TALLAPOOSA,AL,1123,98.3,36256,Daviston,Tallapoosa
2017,TALLAPOOSA,AL,1123,98.3,36850,Camp Hill,Tallapoosa
2017,TALLAPOOSA,AL,1123,98.3,36853,Dadeville,Tallapoosa
2017,TALLAPOOSA,AL,1123,98.3,35010,Alexander City,Tallapoosa
2017,TUSCALOOSA,AL,1125,99.9,35480,Ralph,Tuscaloosa
2017,TUSCALOOSA,AL,1125,99.9,35457,Echola,Tuscaloosa
2017,TUSCALOOSA,AL,1125,99.9,35475,Northport,Tuscaloosa
2017,TUSCALOOSA,AL,1125,99.9,35111,Mc Calla,Tuscaloosa
2017,TUSCALOOSA,AL,1125,99.9,35463,Fosters,Tuscaloosa
2017,TUSCALOOSA,AL,1125,99.9,35446,Buhl,Tuscaloosa
2017,TUSCALOOSA,AL,1125,99.9,35404,Tuscaloosa,Tuscaloosa
2017,TUSCALOOSA,AL,1125,99.9,35444,Brookwood,Tuscaloosa
2017,TUSCALOOSA,AL,1125,99.9,35490,Vance,Tuscaloosa
2017,TUSCALOOSA,AL,1125,99.9,35473,Northport,Tuscaloosa
2017,TUSCALOOSA,AL,1125,99.9,35401,Tuscaloosa,Tuscaloosa
2017,TUSCALOOSA,AL,1125,99.9,35453,Cottondale,Tuscaloosa
2017,TUSCALOOSA,AL,1125,99.9,35405,Tuscaloosa,Tuscaloosa
2017,TUSCALOOSA,AL,1125,99.9,35452,Coker,Tuscaloosa
2017,TUSCALOOSA,AL,1125,99.9,35456,Duncanville,Tuscaloosa
2017,TUSCALOOSA,AL,1125,99.9,35406,Tuscaloosa,Tuscaloosa
2017,TUSCALOOSA,AL,1125,99.9,35458,Elrod,Tuscaloosa
2017,TUSCALOOSA,AL,1125,99.9,35476,Northport,Tuscaloosa
2017,WALKER,AL,1127,216.1,35587,Townley,Walker
2017,WALKER,AL,1127,216.1,35584,Sipsey,Walker
2017,WALKER,AL,1127,216.1,35503,Jasper,Walker
2017,WALKER,AL,1127,216.1,35063,Empire,Walker
2017,WALKER,AL,1127,216.1,35550,Cordova,Walker
2017,WALKER,AL,1127,216.1,35504,Jasper,Walker
2017,WALKER,AL,1127,216.1,35549,Carbon Hill,Walker
2017,WALKER,AL,1127,216.1,35130,Quinton,Walker
2017,WALKER,AL,1127,216.1,35580,Parrish,Walker
2017,WALKER,AL,1127,216.1,35501,Jasper,Walker
2017,WALKER,AL,1127,216.1,35579,Oakman,Walker
2017,WALKER,AL,1127,216.1,35148,Sumiton,Walker
2017,WALKER,AL,1127,216.1,35578,Nauvoo,Walker
2017,WASHINGTON,AL,1129,52.4,36548,Leroy,Washington
2017,WASHINGTON,AL,1129,52.4,36556,Malcolm,Washington
2017,WASHINGTON,AL,1129,52.4,36585,Wagarville,Washington
2017,WASHINGTON,AL,1129,52.4,36518,Chatom,Washington
2017,WASHINGTON,AL,1129,52.4,36584,Vinegar Bend,Washington
2017,WASHINGTON,AL,1129,52.4,36539,Fruitdale,Washington
2017,WASHINGTON,AL,1129,52.4,36558,Millry,Washington
2017,WASHINGTON,AL,1129,52.4,36569,Saint Stephens,Washington
2017,WASHINGTON,AL,1129,52.4,36538,Frankville,Washington
2017,WASHINGTON,AL,1129,52.4,36553,Mc Intosh,Washington
2017,WASHINGTON,AL,1129,52.4,36583,Tibbie,Washington
2017,WASHINGTON,AL,1129,52.4,36529,Deer Park,Washington
2017,WASHINGTON,AL,1129,52.4,36581,Sunflower,Washington
2017,WASHINGTON,AL,1129,52.4,36513,Calvert,Washington
2017,WILCOX,AL,1131,52.6,36435,Coy,Wilcox
2017,WILCOX,AL,1131,52.6,36722,Arlington,Wilcox
2017,WILCOX,AL,1131,52.6,36768,Pine Apple,Wilcox
2017,WILCOX,AL,1131,52.6,36726,Camden,Wilcox
2017,WILCOX,AL,1131,52.6,36769,Pine Hill,Wilcox
2017,WILCOX,AL,1131,52.6,36728,Catherine,Wilcox
2017,WILCOX,AL,1131,52.6,36720,Alberta,Wilcox
2017,WILCOX,AL,1131,52.6,36723,Boykin,Wilcox
2017,WILCOX,AL,1131,52.6,36766,Oak Hill,Wilcox
2017,WINSTON,AL,1133,155.1,35565,Haleyville,Winston
2017,WINSTON,AL,1133,155.1,35541,Arley,Winston
2017,WINSTON,AL,1133,155.1,35553,Double Springs,Winston
2017,WINSTON,AL,1133,155.1,35540,Addison,Winston
2017,WINSTON,AL,1133,155.1,35577,Natural Bridge,Winston
2017,WINSTON,AL,1133,155.1,35575,Lynn,Winston
2017,WINSTON,AL,1133,155.1,35572,Houston,Winston
2017,ANCHORAGE,AK,2020,59.4,99505,Jber,Anchorage
2017,ANCHORAGE,AK,2020,59.4,99540,Indian,Anchorage
2017,ANCHORAGE,AK,2020,59.4,99587,Girdwood,Anchorage
2017,ANCHORAGE,AK,2020,59.4,99506,Jber,Anchorage
2017,ANCHORAGE,AK,2020,59.4,99518,Anchorage,Anchorage
2017,ANCHORAGE,AK,2020,59.4,99507,Anchorage,Anchorage
2017,ANCHORAGE,AK,2020,59.4,99503,Anchorage,Anchorage
2017,ANCHORAGE,AK,2020,59.4,99504,Anchorage,Anchorage
2017,ANCHORAGE,AK,2020,59.4,99567,Chugiak,Anchorage
2017,ANCHORAGE,AK,2020,59.4,99501,Anchorage,Anchorage
2017,ANCHORAGE,AK,2020,59.4,99577,Eagle River,Anchorage
2017,ANCHORAGE,AK,2020,59.4,99515,Anchorage,Anchorage
2017,ANCHORAGE,AK,2020,59.4,99516,Anchorage,Anchorage
2017,ANCHORAGE,AK,2020,59.4,99508,Anchorage,Anchorage
2017,ANCHORAGE,AK,2020,59.4,99502,Anchorage,Anchorage
2017,ANCHORAGE,AK,2020,59.4,99517,Anchorage,Anchorage
2017,ANCHORAGE,AK,2020,59.4,99513,Anchorage,Anchorage
2017,FAIRBANKS NORTH STAR,AK,2090,42.9,99703,Fort Wainwright,Fairbanks North Star
2017,FAIRBANKS NORTH STAR,AK,2090,42.9,99702,Eielson Afb,Fairbanks North Star
2017,FAIRBANKS NORTH STAR,AK,2090,42.9,99712,Fairbanks,Fairbanks North Star
2017,FAIRBANKS NORTH STAR,AK,2090,42.9,99709,Fairbanks,Fairbanks North Star
2017,FAIRBANKS NORTH STAR,AK,2090,42.9,99714,Salcha,Fairbanks North Star
2017,FAIRBANKS NORTH STAR,AK,2090,42.9,99705,North Pole,Fairbanks North Star
2017,FAIRBANKS NORTH STAR,AK,2090,42.9,99775,Fairbanks,Fairbanks North Star
2017,FAIRBANKS NORTH STAR,AK,2090,42.9,99701,Fairbanks,Fairbanks North Star
2017,JUNEAU,AK,2110,65.7,99824,Douglas,Juneau
2017,JUNEAU,AK,2110,65.7,99801,Juneau,Juneau
2017,KENAI PENINSULA,AK,2122,83.0,99682,Tyonek,Kenai Peninsula
2017,KENAI PENINSULA,AK,2122,83.0,99664,Seward,Kenai Peninsula
2017,KENAI PENINSULA,AK,2122,83.0,99639,Ninilchik,Kenai Peninsula
2017,KENAI PENINSULA,AK,2122,83.0,99631,Moose Pass,Kenai Peninsula
2017,KENAI PENINSULA,AK,2122,83.0,99610,Kasilof,Kenai Peninsula
2017,KENAI PENINSULA,AK,2122,83.0,99556,Anchor Point,Kenai Peninsula
2017,KENAI PENINSULA,AK,2122,83.0,99611,Kenai,Kenai Peninsula
2017,KENAI PENINSULA,AK,2122,83.0,99568,Clam Gulch,Kenai Peninsula
2017,KENAI PENINSULA,AK,2122,83.0,99663,Seldovia,Kenai Peninsula
2017,KENAI PENINSULA,AK,2122,83.0,99669,Soldotna,Kenai Peninsula
2017,KENAI PENINSULA,AK,2122,83.0,99603,Homer,Kenai Peninsula
2017,KENAI PENINSULA,AK,2122,83.0,99672,Sterling,Kenai Peninsula
2017,KENAI PENINSULA,AK,2122,83.0,99572,Cooper Landing,Kenai Peninsula
2017,KENAI PENINSULA,AK,2122,83.0,99605,Hope,Kenai Peninsula
2017,KETCHIKAN GATEWAY,AK,2130,77.4,99901,Ketchikan,Ketchikan Gateway
2017,KODIAK ISLAND,AK,2150,28.9,99643,Old Harbor,Kodiak Island
2017,KODIAK ISLAND,AK,2150,28.9,99615,Kodiak,Kodiak Island
2017,KODIAK ISLAND,AK,2150,28.9,99624,Larsen Bay,Kodiak Island
2017,KODIAK ISLAND,AK,2150,28.9,99550,Port Lions,Kodiak Island
2017,KODIAK ISLAND,AK,2150,28.9,99644,Ouzinkie,Kodiak Island
2017,MATANUSKA SUSITNA,AK,2170,69.3,99667,Skwentna,Matanuska-Susitna
2017,MATANUSKA SUSITNA,AK,2170,69.3,99683,Trapper Creek,Matanuska-Susitna
2017,MATANUSKA SUSITNA,AK,2170,69.3,99688,Willow,Matanuska-Susitna
2017,MATANUSKA SUSITNA,AK,2170,69.3,99654,Wasilla,Matanuska-Susitna
2017,MATANUSKA SUSITNA,AK,2170,69.3,99694,Houston,Matanuska-Susitna
2017,MATANUSKA SUSITNA,AK,2170,69.3,99645,Palmer,Matanuska-Susitna
2017,MATANUSKA SUSITNA,AK,2170,69.3,99652,Big Lake,Matanuska-Susitna
2017,MATANUSKA SUSITNA,AK,2170,69.3,99674,Sutton,Matanuska-Susitna
2017,MATANUSKA SUSITNA,AK,2170,69.3,99676,Talkeetna,Matanuska-Susitna
2017,PETERSBURG,AK,2195,63.0,99830,Kake,Petersburg
2017,PETERSBURG,AK,2195,63.0,99836,Port Alexander,Petersburg
2017,PETERSBURG,AK,2195,63.0,99833,Petersburg,Petersburg
2017,PRINCE OF WALES HYDER,AK,2198,38.9,99918,Coffman Cove,Prince of Wales-Hyder
2017,PRINCE OF WALES HYDER,AK,2198,38.9,99925,Klawock,Prince of Wales-Hyder
2017,PRINCE OF WALES HYDER,AK,2198,38.9,99919,Thorne Bay,Prince of Wales-Hyder
2017,PRINCE OF WALES HYDER,AK,2198,38.9,99927,Point Baker,Prince of Wales-Hyder
2017,PRINCE OF WALES HYDER,AK,2198,38.9,99921,Craig,Prince of Wales-Hyder
2017,PRINCE OF WALES HYDER,AK,2198,38.9,99926,Metlakatla,Prince of Wales-Hyder
2017,PRINCE OF WALES HYDER,AK,2198,38.9,99922,Hydaburg,Prince of Wales-Hyder
2017,PRINCE OF WALES HYDER,AK,2198,38.9,99923,Hyder,Prince of Wales-Hyder
2017,SITKA,AK,2220,7.2,99835,Sitka,Sitka
2017,VALDEZ CORDOVA,AK,2261,38.2,99686,Valdez,Valdez-Cordova
2017,VALDEZ CORDOVA,AK,2261,38.2,99574,Cordova,Valdez-Cordova
2017,VALDEZ CORDOVA,AK,2261,38.2,99573,Copper Center,Valdez-Cordova
2017,VALDEZ CORDOVA,AK,2261,38.2,99586,Gakona,Valdez-Cordova
2017,VALDEZ CORDOVA,AK,2261,38.2,99693,Whittier,Valdez-Cordova
2017,VALDEZ CORDOVA,AK,2261,38.2,99677,Tatitlek,Valdez-Cordova
2017,VALDEZ CORDOVA,AK,2261,38.2,99588,Glennallen,Valdez-Cordova
2017,VALDEZ CORDOVA,AK,2261,38.2,99566,Chitina,Valdez-Cordova
2017,WRANGELL,AK,2275,0.2,99929,Wrangell,Wrangell
2017,WRANGELL,AK,2275,0.2,99903,Meyers Chuck,Wrangell
2017,APACHE,AZ,4001,18.6,85924,Concho,Apache
2017,APACHE,AZ,4001,18.6,86544,Red Valley,Apache
2017,APACHE,AZ,4001,18.6,85936,Saint Johns,Apache
2017,APACHE,AZ,4001,18.6,86511,Saint Michaels,Apache
2017,APACHE,AZ,4001,18.6,86514,Teec Nos Pos,Apache
2017,APACHE,AZ,4001,18.6,85920,Alpine,Apache
2017,APACHE,AZ,4001,18.6,85940,Vernon,Apache
2017,APACHE,AZ,4001,18.6,86538,Many Farms,Apache
2017,APACHE,AZ,4001,18.6,86503,Chinle,Apache
2017,APACHE,AZ,4001,18.6,86512,Sanders,Apache
2017,APACHE,AZ,4001,18.6,85938,Springerville,Apache
2017,APACHE,AZ,4001,18.6,86505,Ganado,Apache
2017,APACHE,AZ,4001,18.6,85925,Eagar,Apache
2017,APACHE,AZ,4001,18.6,86515,Window Rock,Apache
2017,APACHE,AZ,4001,18.6,86545,Rock Point,Apache
2017,APACHE,AZ,4001,18.6,86535,Dennehotso,Apache
2017,APACHE,AZ,4001,18.6,86556,Tsaile,Apache
2017,APACHE,AZ,4001,18.6,86506,Houck,Apache
2017,APACHE,AZ,4001,18.6,86520,Blue Gap,Apache
2017,APACHE,AZ,4001,18.6,86508,Lupton,Apache
2017,APACHE,AZ,4001,18.6,86504,Fort Defiance,Apache
2017,APACHE,AZ,4001,18.6,86507,Lukachukai,Apache
2017,APACHE,AZ,4001,18.6,86540,Nazlini,Apache
2017,APACHE,AZ,4001,18.6,86547,Round Rock,Apache
2017,APACHE,AZ,4001,18.6,85932,Nutrioso,Apache
2017,APACHE,AZ,4001,18.6,86502,Chambers,Apache
2017,APACHE,AZ,4001,18.6,85927,Greer,Apache
2017,APACHE,AZ,4001,18.6,86028,Petrified Forest Natl Pk,Apache
2017,COCHISE,AZ,4003,69.0,85608,Douglas,Cochise
2017,COCHISE,AZ,4003,69.0,85613,Fort Huachuca,Cochise
2017,COCHISE,AZ,4003,69.0,85626,Pirtleville,Cochise
2017,COCHISE,AZ,4003,69.0,85610,Elfrida,Cochise
2017,COCHISE,AZ,4003,69.0,85630,Saint David,Cochise
2017,COCHISE,AZ,4003,69.0,85609,Dragoon,Cochise
2017,COCHISE,AZ,4003,69.0,85605,Bowie,Cochise
2017,COCHISE,AZ,4003,69.0,85627,Pomerene,Cochise
2017,COCHISE,AZ,4003,69.0,85643,Willcox,Cochise
2017,COCHISE,AZ,4003,69.0,85617,Mc Neal,Cochise
2017,COCHISE,AZ,4003,69.0,85606,Cochise,Cochise
2017,COCHISE,AZ,4003,69.0,85602,Benson,Cochise
2017,COCHISE,AZ,4003,69.0,85638,Tombstone,Cochise
2017,COCHISE,AZ,4003,69.0,85603,Bisbee,Cochise
2017,COCHISE,AZ,4003,69.0,85625,Pearce,Cochise
2017,COCHISE,AZ,4003,69.0,85632,San Simon,Cochise
2017,COCHISE,AZ,4003,69.0,85615,Hereford,Cochise
2017,COCHISE,AZ,4003,69.0,85650,Sierra Vista,Cochise
2017,COCHISE,AZ,4003,69.0,85635,Sierra Vista,Cochise
2017,COCHISE,AZ,4003,69.0,85607,Douglas,Cochise
2017,COCHISE,AZ,4003,69.0,85616,Huachuca City,Cochise
2017,COCHISE,AZ,4003,69.0,85620,Naco,Cochise
2017,COCONINO,AZ,4005,42.4,86038,Mormon Lake,Coconino
2017,COCONINO,AZ,4005,42.4,86003,Flagstaff,Coconino
2017,COCONINO,AZ,4005,42.4,86023,Grand Canyon,Coconino
2017,COCONINO,AZ,4005,42.4,86036,Marble Canyon,Coconino
2017,COCONINO,AZ,4005,42.4,85931,Forest Lakes,Coconino
2017,COCONINO,AZ,4005,42.4,86435,Supai,Coconino
2017,COCONINO,AZ,4005,42.4,86040,Page,Coconino
2017,COCONINO,AZ,4005,42.4,86001,Flagstaff,Coconino
2017,COCONINO,AZ,4005,42.4,86018,Parks,Coconino
2017,COCONINO,AZ,4005,42.4,86016,Gray Mountain,Coconino
2017,COCONINO,AZ,4005,42.4,86004,Flagstaff,Coconino
2017,COCONINO,AZ,4005,42.4,86046,Williams,Coconino
2017,COCONINO,AZ,4005,42.4,86020,Cameron,Coconino
2017,COCONINO,AZ,4005,42.4,86053,Kaibeto,Coconino
2017,COCONINO,AZ,4005,42.4,86024,Happy Jack,Coconino
2017,COCONINO,AZ,4005,42.4,86044,Tonalea,Coconino
2017,COCONINO,AZ,4005,42.4,86017,Munds Park,Coconino
2017,COCONINO,AZ,4005,42.4,86035,Leupp,Coconino
2017,COCONINO,AZ,4005,42.4,86045,Tuba City,Coconino
2017,COCONINO,AZ,4005,42.4,86015,Bellemont,Coconino
2017,COCONINO,AZ,4005,42.4,86022,Fredonia,Coconino
2017,COCONINO,AZ,4005,42.4,86011,Flagstaff,Coconino
2017,COCONINO,AZ,4005,42.4,86052,North Rim,Coconino
2017,GILA,AZ,4007,88.0,85545,Roosevelt,Gila
2017,GILA,AZ,4007,88.0,85553,Tonto Basin,Gila
2017,GILA,AZ,4007,88.0,85539,Miami,Gila
2017,GILA,AZ,4007,88.0,85544,Pine,Gila
2017,GILA,AZ,4007,88.0,85550,San Carlos,Gila
2017,GILA,AZ,4007,88.0,85554,Young,Gila
2017,GILA,AZ,4007,88.0,85501,Globe,Gila
2017,GILA,AZ,4007,88.0,85135,Hayden,Gila
2017,GILA,AZ,4007,88.0,85541,Payson,Gila
2017,GRAHAM,AZ,4009,74.6,85551,Solomon,Graham
2017,GRAHAM,AZ,4009,74.6,85531,Central,Graham
2017,GRAHAM,AZ,4009,74.6,85546,Safford,Graham
2017,GRAHAM,AZ,4009,74.6,85552,Thatcher,Graham
2017,GRAHAM,AZ,4009,74.6,85543,Pima,Graham
2017,GRAHAM,AZ,4009,74.6,85530,Bylas,Graham
2017,GRAHAM,AZ,4009,74.6,85542,Peridot,Graham
2017,GRAHAM,AZ,4009,74.6,85536,Fort Thomas,Graham
2017,GRAHAM,AZ,4009,74.6,85535,Eden,Graham
