Total Pop,Total Male Pop,Male 18-24 <9th,Male 18-24 no diploma,Male 18-24 HS grad or equiv,"Male 18-24 Some college, no degree",Male 18-24 Associates,Male 18-24 Bachelors,Male 18-24 Grad or Professional,Total Female Pop,Female 18-24 <9th,Female 18-24 no diploma,Female 18-24 HS grad or equiv,"Female 18-24 Some college, no degree",Female 18-24 Associates,Female 18-24 Bachelors,Female 18-24 Grad or Professional,25+ no schooling,25+ nursery school,25+ Kindergarten,25+ 1st grade,25+ 2nd grade,25+ 3rd grade,25+ 4th grade,25+ 5th grade,25+ 6th grade,25+ 7th grade,25+ 8th grade,25+ 9th grade,25+ 10th grade,25+ 11th grade,25+ 12th grade no diploma,25+ high school diploma,25+ GED or equivalent,25+ some college <1 yr,25+ some college >1 yr no degree,25+ Associates Degree,25+ Bachelors Degree,25+ Masters Degree,25+ Professional Degree,25+ PhD,County Name,County Code,state
30524.0,26522.0,13.0,232.0,390.0,157.0,18.0,2.0,0.0,676.0,0.0,108.0,260.0,184.0,13.0,86.0,25.0,114.0,0.0,0.0,0.0,0.0,6.0,33.0,6.0,11.0,65.0,106.0,178.0,203.0,285.0,358.0,4296.0,935.0,1595.0,5198.0,1645.0,5795.0,3022.0,666.0,517.0,"Jefferson County, Washington",031,53
258903.0,204826.0,183.0,1491.0,7310.0,5620.0,449.0,762.0,22.0,10803.0,47.0,1323.0,3479.0,4049.0,1035.0,816.0,54.0,1124.0,15.0,0.0,29.0,55.0,182.0,106.0,152.0,349.0,248.0,752.0,854.0,1438.0,2194.0,2601.0,33756.0,6322.0,15470.0,37041.0,18846.0,36819.0,14388.0,3430.0,2015.0,"Kitsap County, Washington",035,53
2118119.0,1679051.0,1311.0,11282.0,24058.0,32086.0,5693.0,15221.0,1141.0,88169.0,861.0,8835.0,19188.0,31803.0,6193.0,20170.0,1119.0,18490.0,229.0,371.0,613.0,1256.0,2799.0,2465.0,2609.0,10404.0,3330.0,8445.0,12673.0,12181.0,13246.0,21144.0,197949.0,35229.0,78836.0,200909.0,122087.0,460158.0,207754.0,49895.0,37018.0,"King County, Washington",033,53
20940.0,17338.0,41.0,147.0,235.0,225.0,8.0,29.0,0.0,562.0,0.0,16.0,281.0,122.0,118.0,5.0,20.0,317.0,0.0,0.0,0.0,0.0,39.0,58.0,46.0,140.0,49.0,236.0,235.0,223.0,433.0,239.0,4123.0,824.0,1517.0,3182.0,1687.0,1746.0,744.0,178.0,75.0,"Pacific County, Washington",049,53
13066.0,10469.0,0.0,146.0,133.0,54.0,0.0,0.0,0.0,368.0,0.0,116.0,150.0,88.0,9.0,5.0,0.0,59.0,31.0,7.0,0.0,0.0,0.0,4.0,0.0,54.0,23.0,85.0,149.0,168.0,271.0,133.0,2443.0,559.0,738.0,2021.0,1061.0,1346.0,492.0,71.0,53.0,"Pend Oreille County, Washington",051,53
16221.0,13978.0,0.0,101.0,121.0,164.0,14.0,9.0,0.0,421.0,6.0,37.0,159.0,158.0,37.0,16.0,8.0,23.0,0.0,3.0,0.0,6.0,0.0,18.0,13.0,36.0,10.0,32.0,44.0,124.0,77.0,133.0,1884.0,312.0,723.0,2389.0,973.0,3683.0,1728.0,485.0,452.0,"San Juan County, Washington",055,53
11498.0,9211.0,21.0,49.0,184.0,122.0,16.0,0.0,0.0,390.0,0.0,50.0,141.0,167.0,29.0,3.0,0.0,53.0,8.0,0.0,10.0,6.0,15.0,9.0,6.0,36.0,12.0,62.0,76.0,162.0,234.0,122.0,2057.0,394.0,663.0,1762.0,783.0,1151.0,632.0,80.0,96.0,"Skamania County, Washington",059,53
47794.0,40577.0,10.0,136.0,1590.0,5352.0,844.0,674.0,111.0,8495.0,1.0,134.0,1460.0,5456.0,656.0,751.0,37.0,80.0,0.0,2.0,0.0,0.0,3.0,15.0,31.0,36.0,29.0,63.0,159.0,190.0,273.0,194.0,3279.0,727.0,1298.0,3360.0,2315.0,5727.0,3223.0,617.0,1744.0,"Whitman County, Washington",075,53
248279.0,174042.0,511.0,3609.0,4670.0,3056.0,598.0,396.0,22.0,11760.0,206.0,2521.0,4450.0,3269.0,772.0,447.0,95.0,4866.0,35.0,124.0,637.0,908.0,2629.0,1124.0,1450.0,7403.0,1374.0,3415.0,4564.0,4182.0,4345.0,3050.0,32797.0,9483.0,10545.0,20575.0,12118.0,14665.0,6491.0,1766.0,874.0,"Yakima County, Washington",077,53
73439.0,60514.0,47.0,486.0,981.0,1034.0,196.0,78.0,0.0,2152.0,46.0,240.0,688.0,866.0,174.0,103.0,35.0,306.0,0.0,37.0,0.0,0.0,8.0,0.0,97.0,48.0,36.0,534.0,573.0,880.0,1046.0,882.0,12415.0,2716.0,4910.0,11380.0,5762.0,8252.0,4001.0,1032.0,625.0,"Clallam County, Washington",009,53
103590.0,79784.0,13.0,1010.0,1422.0,1473.0,122.0,139.0,0.0,4003.0,37.0,547.0,1359.0,1479.0,390.0,191.0,0.0,725.0,0.0,0.0,43.0,0.0,56.0,24.0,75.0,463.0,56.0,976.0,909.0,1325.0,1810.0,1746.0,17866.0,4196.0,8595.0,14036.0,7194.0,6908.0,3531.0,643.0,425.0,"Cowlitz County, Washington",015,53
7568.0,6182.0,17.0,114.0,105.0,135.0,5.0,2.0,0.0,244.0,9.0,35.0,96.0,77.0,14.0,13.0,0.0,46.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,22.0,6.0,56.0,47.0,220.0,242.0,79.0,1436.0,381.0,539.0,969.0,538.0,620.0,294.0,34.0,24.0,"Ferry County, Washington",019,53
21172.0,16925.0,101.0,211.0,295.0,142.0,0.0,0.0,16.0,780.0,0.0,207.0,262.0,266.0,22.0,23.0,0.0,110.0,6.0,0.0,22.0,7.0,3.0,0.0,4.0,240.0,26.0,438.0,158.0,254.0,302.0,355.0,3493.0,781.0,1045.0,3006.0,1158.0,2725.0,981.0,133.0,133.0,"Klickitat County, Washington",039,53
76012.0,59383.0,120.0,617.0,1350.0,773.0,204.0,62.0,11.0,2873.0,43.0,453.0,969.0,979.0,307.0,122.0,0.0,611.0,0.0,7.0,39.0,72.0,83.0,59.0,112.0,492.0,111.0,708.0,1013.0,1323.0,1142.0,914.0,13393.0,3035.0,5902.0,9404.0,6749.0,5159.0,2406.0,418.0,221.0,"Lewis County, Washington",041,53
40585.0,29873.0,74.0,384.0,742.0,565.0,29.0,14.0,0.0,1616.0,8.0,256.0,594.0,547.0,147.0,64.0,0.0,471.0,7.0,20.0,34.0,196.0,229.0,129.0,72.0,717.0,152.0,457.0,644.0,355.0,569.0,792.0,6507.0,1321.0,2606.0,3681.0,2656.0,3293.0,1070.0,262.0,209.0,"Douglas County, Washington",017,53
71454.0,56513.0,67.0,490.0,1493.0,655.0,223.0,14.0,0.0,2373.0,50.0,245.0,650.0,973.0,246.0,209.0,0.0,206.0,30.0,23.0,39.0,23.0,150.0,64.0,115.0,468.0,197.0,790.0,595.0,817.0,1473.0,811.0,13643.0,3424.0,5401.0,9234.0,5936.0,5191.0,1891.0,316.0,361.0,"Grays Harbor County, Washington",027,53
80323.0,65269.0,7.0,624.0,1735.0,1356.0,265.0,160.0,0.0,3011.0,14.0,281.0,1198.0,1178.0,233.0,107.0,0.0,298.0,0.0,0.0,0.0,0.0,15.0,34.0,45.0,59.0,100.0,278.0,295.0,291.0,622.0,911.0,11305.0,1787.0,5579.0,11245.0,6407.0,11987.0,5083.0,1130.0,640.0,"Island County, Washington",029,53
845193.0,643621.0,250.0,6263.0,18435.0,12764.0,2689.0,2299.0,102.0,37561.0,324.0,4700.0,12181.0,13261.0,3203.0,3589.0,303.0,5794.0,94.0,118.0,278.0,201.0,680.0,449.0,735.0,2817.0,1164.0,3735.0,4884.0,7850.0,10068.0,10483.0,129722.0,26646.0,47811.0,101193.0,62367.0,96186.0,35732.0,8858.0,5393.0,"Pierce County, Washington",053,53
4105.0,3403.0,0.0,0.0,59.0,98.0,0.0,14.0,0.0,113.0,0.0,28.0,46.0,39.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,29.0,20.0,45.0,77.0,50.0,881.0,158.0,282.0,635.0,365.0,283.0,226.0,17.0,8.0,"Wahkiakum County, Washington",069,53
89124.0,59562.0,210.0,1183.0,1670.0,998.0,403.0,80.0,0.0,3895.0,87.0,708.0,1592.0,1156.0,223.0,120.0,9.0,2334.0,62.0,0.0,132.0,346.0,827.0,485.0,445.0,2197.0,485.0,1218.0,1150.0,914.0,1267.0,1311.0,10712.0,2836.0,4000.0,7316.0,4757.0,5431.0,2226.0,290.0,382.0,"Franklin County, Washington",021,53
59862.0,46970.0,73.0,309.0,1378.0,1933.0,280.0,63.0,0.0,3799.0,45.0,241.0,812.0,2138.0,218.0,303.0,42.0,627.0,0.0,17.0,81.0,79.0,201.0,77.0,281.0,562.0,107.0,368.0,598.0,405.0,607.0,505.0,5786.0,2500.0,3576.0,6455.0,4904.0,7069.0,3077.0,745.0,508.0,"Walla Walla County, Washington",071,53
93420.0,65383.0,572.0,1308.0,1459.0,1188.0,86.0,146.0,0.0,4439.0,140.0,882.0,1233.0,1582.0,391.0,211.0,0.0,1542.0,10.0,6.0,176.0,241.0,456.0,352.0,443.0,2504.0,470.0,2204.0,1487.0,1203.0,1584.0,1180.0,11826.0,3094.0,5165.0,8036.0,4837.0,6140.0,2492.0,445.0,292.0,"Grant County, Washington",025,53
212738.0,170314.0,82.0,1259.0,4190.0,6524.0,1786.0,1369.0,43.0,15734.0,135.0,1000.0,3068.0,7985.0,2118.0,1391.0,37.0,1164.0,0.0,9.0,88.0,50.0,239.0,81.0,180.0,940.0,198.0,876.0,1138.0,1483.0,2250.0,2092.0,26418.0,5651.0,10724.0,23557.0,15039.0,31019.0,11076.0,2593.0,2462.0,"Whatcom County, Washington",073,53
771904.0,594228.0,290.0,5601.0,12373.0,10933.0,2075.0,2256.0,133.0,30450.0,244.0,3567.0,8932.0,10658.0,3028.0,3807.0,214.0,4885.0,127.0,214.0,225.0,225.0,618.0,651.0,955.0,2925.0,1117.0,3076.0,4260.0,6198.0,7974.0,9329.0,104178.0,21305.0,44625.0,95559.0,55530.0,114528.0,38202.0,8265.0,5146.0,"Snohomish County, Washington",061,53
48116.0,34617.0,102.0,488.0,956.0,542.0,83.0,41.0,0.0,1940.0,0.0,154.0,725.0,805.0,143.0,113.0,0.0,44.0,0.0,0.0,0.0,0.0,31.0,22.0,0.0,95.0,123.0,346.0,259.0,639.0,619.0,469.0,9050.0,1832.0,2207.0,5690.0,3399.0,4266.0,1020.0,247.0,107.0,"Campbell County, Wyoming",005,56
18791.0,13636.0,1.0,93.0,424.0,109.0,12.0,3.0,0.0,541.0,0.0,50.0,167.0,214.0,39.0,71.0,0.0,49.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,35.0,9.0,53.0,163.0,178.0,177.0,207.0,3448.0,449.0,1111.0,2668.0,1345.0,1836.0,517.0,111.0,90.0,"Lincoln County, Wyoming",023,56
8562.0,6671.0,0.0,16.0,262.0,11.0,48.0,0.0,0.0,271.0,0.0,47.0,93.0,131.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,3.0,0.0,23.0,0.0,0.0,42.0,22.0,35.0,110.0,21.0,1757.0,269.0,601.0,1015.0,518.0,1098.0,389.0,82.0,55.0,"Johnson County, Wyoming",019,56
81023.0,61502.0,104.0,565.0,1413.0,1382.0,130.0,88.0,0.0,3440.0,14.0,397.0,1376.0,1047.0,337.0,261.0,8.0,207.0,0.0,0.0,0.0,0.0,20.0,0.0,53.0,135.0,181.0,207.0,397.0,965.0,1058.0,1032.0,12397.0,3568.0,4922.0,10629.0,6207.0,8086.0,3098.0,667.0,551.0,"Natrona County, Wyoming",025,56
97031.0,74451.0,0.0,766.0,1924.0,1683.0,398.0,321.0,42.0,4111.0,98.0,698.0,1328.0,1353.0,234.0,367.0,33.0,208.0,0.0,0.0,23.0,0.0,113.0,0.0,25.0,209.0,121.0,390.0,771.0,728.0,1111.0,716.0,13207.0,3282.0,5507.0,11519.0,8581.0,11648.0,5025.0,1201.0,821.0,"Laramie County, Wyoming",021,56
14166.0,10599.0,0.0,99.0,287.0,93.0,61.0,41.0,0.0,491.0,0.0,103.0,176.0,178.0,34.0,0.0,0.0,11.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,95.0,41.0,162.0,122.0,83.0,194.0,193.0,2821.0,652.0,686.0,1408.0,1310.0,1173.0,422.0,67.0,68.0,"Converse County, Wyoming",009,56
2479.0,1999.0,0.0,32.0,24.0,34.0,5.0,0.0,0.0,138.0,0.0,16.0,69.0,28.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,3.0,5.0,0.0,31.0,14.0,28.0,81.0,9.0,410.0,92.0,136.0,392.0,226.0,251.0,50.0,15.0,8.0,"Niobrara County, Wyoming",027,56
22923.0,18488.0,0.0,27.0,210.0,401.0,36.0,85.0,0.0,721.0,0.0,86.0,119.0,238.0,4.0,274.0,0.0,165.0,37.0,46.0,0.0,0.0,0.0,0.0,0.0,162.0,0.0,22.0,133.0,50.0,123.0,87.0,2021.0,189.0,640.0,3067.0,1061.0,6407.0,2179.0,454.0,165.0,"Teton County, Wyoming",039,56
44527.0,32571.0,1.0,375.0,734.0,675.0,335.0,93.0,0.0,1965.0,20.0,127.0,665.0,916.0,210.0,27.0,0.0,135.0,25.0,0.0,0.0,10.0,2.0,36.0,14.0,172.0,45.0,151.0,257.0,585.0,483.0,566.0,7814.0,1709.0,2912.0,4484.0,2687.0,4348.0,1368.0,259.0,331.0,"Sweetwater County, Wyoming",037,56
8703.0,6892.0,5.0,4.0,106.0,92.0,55.0,0.0,0.0,344.0,0.0,28.0,195.0,113.0,8.0,0.0,0.0,35.0,0.0,16.0,0.0,0.0,0.0,0.0,24.0,11.0,13.0,35.0,47.0,74.0,184.0,40.0,1679.0,361.0,647.0,1035.0,662.0,920.0,496.0,5.0,2.0,"Platte County, Wyoming",031,56
29964.0,23407.0,8.0,101.0,638.0,301.0,159.0,16.0,0.0,1112.0,0.0,49.0,312.0,508.0,170.0,73.0,0.0,26.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,5.0,184.0,99.0,202.0,255.0,208.0,4117.0,881.0,1995.0,4118.0,2379.0,3861.0,1937.0,536.0,260.0,"Sheridan County, Wyoming",033,56
11920.0,8866.0,5.0,103.0,207.0,130.0,45.0,0.0,0.0,346.0,4.0,58.0,63.0,176.0,44.0,1.0,0.0,3.0,0.0,0.0,0.0,5.0,44.0,6.0,14.0,27.0,40.0,85.0,187.0,93.0,190.0,68.0,2087.0,232.0,694.0,1965.0,747.0,1122.0,342.0,38.0,41.0,"Big Horn County, Wyoming",003,56
7347.0,5571.0,12.0,29.0,104.0,66.0,28.0,4.0,0.0,219.0,0.0,74.0,76.0,43.0,14.0,12.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,19.0,0.0,32.0,66.0,44.0,37.0,100.0,52.0,1443.0,121.0,411.0,1147.0,547.0,724.0,262.0,49.0,25.0,"Crook County, Wyoming",011,56
29276.0,23191.0,20.0,81.0,458.0,440.0,138.0,70.0,0.0,1316.0,128.0,161.0,421.0,470.0,75.0,61.0,0.0,3.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,92.0,111.0,292.0,213.0,286.0,4711.0,981.0,1513.0,3589.0,2200.0,3959.0,2055.0,305.0,342.0,"Park County, Wyoming",029,56
37944.0,31730.0,0.0,144.0,1162.0,3295.0,553.0,451.0,104.0,5116.0,15.0,84.0,585.0,3335.0,486.0,594.0,17.0,86.0,0.0,30.0,0.0,0.0,5.0,0.0,8.0,105.0,19.0,76.0,144.0,52.0,183.0,89.0,2803.0,569.0,1195.0,3381.0,1756.0,5919.0,2762.0,498.0,1225.0,"Albany County, Wyoming",001,56
15689.0,11992.0,29.0,161.0,419.0,121.0,49.0,8.0,0.0,561.0,0.0,86.0,175.0,222.0,20.0,58.0,0.0,14.0,0.0,0.0,0.0,0.0,29.0,28.0,22.0,49.0,40.0,173.0,57.0,146.0,296.0,113.0,3058.0,547.0,920.0,1810.0,1119.0,1607.0,458.0,110.0,48.0,"Carbon County, Wyoming",007,56
13479.0,10699.0,0.0,83.0,233.0,298.0,47.0,12.0,0.0,577.0,12.0,73.0,174.0,278.0,21.0,19.0,0.0,36.0,0.0,0.0,0.0,0.0,12.0,30.0,4.0,80.0,0.0,29.0,71.0,161.0,275.0,113.0,2188.0,528.0,922.0,1664.0,1035.0,1442.0,590.0,127.0,142.0,"Goshen County, Wyoming",015,56
20758.0,14614.0,0.0,242.0,456.0,185.0,3.0,0.0,0.0,750.0,0.0,110.0,156.0,356.0,123.0,5.0,0.0,90.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,33.0,19.0,124.0,18.0,295.0,308.0,149.0,3981.0,870.0,1174.0,2293.0,1334.0,1548.0,618.0,60.0,33.0,"Uinta County, Wyoming",041,56
8253.0,6223.0,0.0,90.0,117.0,72.0,16.0,0.0,0.0,223.0,0.0,65.0,61.0,89.0,7.0,1.0,0.0,59.0,11.0,0.0,8.0,0.0,0.0,0.0,0.0,5.0,0.0,80.0,87.0,45.0,219.0,140.0,1383.0,270.0,470.0,1085.0,645.0,876.0,227.0,69.0,26.0,"Washakie County, Wyoming",043,56
4741.0,3777.0,0.0,23.0,22.0,44.0,0.0,0.0,0.0,84.0,0.0,35.0,29.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,13.0,26.0,32.0,43.0,69.0,81.0,771.0,178.0,362.0,737.0,509.0,478.0,223.0,26.0,50.0,"Hot Springs County, Wyoming",017,56
40354.0,30141.0,17.0,428.0,678.0,474.0,73.0,95.0,0.0,1595.0,8.0,218.0,507.0,628.0,100.0,91.0,43.0,139.0,4.0,0.0,4.0,25.0,52.0,0.0,6.0,37.0,7.0,280.0,310.0,584.0,620.0,313.0,6893.0,1604.0,1934.0,4897.0,2841.0,4158.0,1392.0,401.0,280.0,"Fremont County, Wyoming",013,56
10037.0,7587.0,0.0,32.0,111.0,143.0,2.0,0.0,0.0,248.0,0.0,151.0,7.0,47.0,15.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,22.0,69.0,53.0,49.0,29.0,19.0,2320.0,307.0,477.0,1240.0,649.0,1354.0,386.0,53.0,0.0,"Sublette County, Wyoming",035,56
7117.0,5618.0,0.0,41.0,98.0,170.0,0.0,24.0,0.0,211.0,0.0,17.0,85.0,96.0,0.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,2.0,4.0,45.0,40.0,106.0,71.0,117.0,1416.0,328.0,503.0,948.0,462.0,717.0,237.0,30.0,23.0,"Weston County, Wyoming",045,56
161226.0,122950.0,73.0,921.0,3315.0,2414.0,233.0,256.0,0.0,6946.0,69.0,629.0,2668.0,2602.0,457.0,521.0,0.0,950.0,0.0,10.0,44.0,12.0,78.0,100.0,153.0,506.0,118.0,1270.0,1144.0,1880.0,2526.0,1912.0,34203.0,5924.0,8184.0,14836.0,11632.0,15410.0,6125.0,1007.0,768.0,"Rock County, Wisconsin",105,55
20344.0,15463.0,41.0,139.0,367.0,191.0,31.0,6.0,0.0,630.0,55.0,57.0,207.0,196.0,53.0,62.0,0.0,111.0,0.0,1.0,0.0,0.0,0.0,7.0,3.0,37.0,23.0,486.0,110.0,332.0,228.0,283.0,6005.0,374.0,958.0,1610.0,1460.0,1403.0,519.0,71.0,37.0,"Taylor County, Wisconsin",119,55
24170.0,19640.0,60.0,146.0,367.0,178.0,41.0,31.0,0.0,684.0,40.0,124.0,231.0,206.0,50.0,31.0,2.0,137.0,0.0,0.0,0.0,2.0,30.0,33.0,13.0,125.0,51.0,432.0,281.0,482.0,527.0,382.0,6364.0,1155.0,1475.0,2510.0,1386.0,1756.0,803.0,116.0,73.0,"Waushara County, Wisconsin",137,55
20111.0,17111.0,0.0,84.0,322.0,153.0,31.0,36.0,0.0,492.0,4.0,120.0,189.0,145.0,18.0,16.0,0.0,123.0,0.0,7.0,4.0,0.0,32.0,14.0,0.0,46.0,48.0,197.0,204.0,400.0,526.0,439.0,5467.0,1373.0,1650.0,2127.0,1332.0,1293.0,519.0,142.0,50.0,"Adams County, Wisconsin",001,55
15004.0,12349.0,6.0,70.0,171.0,176.0,23.0,9.0,0.0,455.0,4.0,59.0,142.0,171.0,57.0,22.0,0.0,30.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,8.0,6.0,75.0,89.0,100.0,163.0,157.0,2933.0,273.0,732.0,1940.0,1375.0,2248.0,969.0,210.0,123.0,"Bayfield County, Wisconsin",007,55
16755.0,12594.0,68.0,79.0,234.0,161.0,86.0,24.0,0.0,588.0,62.0,48.0,169.0,233.0,42.0,26.0,8.0,49.0,0.0,7.0,0.0,0.0,2.0,0.0,4.0,18.0,30.0,354.0,112.0,180.0,231.0,160.0,4139.0,282.0,822.0,1526.0,1404.0,1375.0,544.0,83.0,32.0,"Lafayette County, Wisconsin",065,55
45303.0,33744.0,232.0,160.0,804.0,414.0,76.0,57.0,0.0,1518.0,87.0,140.0,653.0,377.0,177.0,81.0,3.0,186.0,0.0,0.0,1.0,2.0,28.0,3.0,0.0,150.0,6.0,766.0,259.0,415.0,578.0,424.0,10218.0,1242.0,2704.0,4444.0,3122.0,4181.0,1258.0,348.0,148.0,"Monroe County, Wisconsin",081,55
41226.0,32519.0,5.0,233.0,762.0,1649.0,216.0,63.0,0.0,3720.0,0.0,230.0,428.0,2562.0,137.0,363.0,0.0,120.0,18.0,0.0,0.0,0.0,0.0,0.0,6.0,55.0,38.0,245.0,147.0,312.0,260.0,220.0,8213.0,663.0,1689.0,3706.0,3009.0,4856.0,1783.0,241.0,290.0,"Pierce County, Wisconsin",093,55
73427.0,57452.0,48.0,370.0,1127.0,856.0,209.0,143.0,47.0,2642.0,74.0,251.0,868.0,800.0,333.0,292.0,24.0,313.0,0.0,0.0,0.0,0.0,58.0,27.0,38.0,64.0,21.0,808.0,474.0,560.0,636.0,850.0,17756.0,2039.0,3896.0,6938.0,6559.0,6961.0,2600.0,973.0,439.0,"Wood County, Wisconsin",141,55
15779.0,12233.0,0.0,93.0,276.0,352.0,36.0,46.0,0.0,759.0,0.0,78.0,204.0,375.0,54.0,48.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,21.0,106.0,83.0,154.0,285.0,173.0,3381.0,391.0,613.0,1729.0,1363.0,1430.0,625.0,196.0,66.0,"Ashland County, Wisconsin",003,55
49737.0,37289.0,12.0,288.0,623.0,770.0,161.0,185.0,9.0,1787.0,13.0,208.0,478.0,698.0,89.0,281.0,20.0,347.0,0.0,0.0,4.0,12.0,0.0,1.0,6.0,60.0,65.0,361.0,193.0,376.0,350.0,376.0,9992.0,675.0,2271.0,4374.0,4437.0,7158.0,1957.0,294.0,145.0,"Calumet County, Wisconsin",015,55
4354.0,3646.0,0.0,51.0,36.0,11.0,17.0,1.0,0.0,120.0,7.0,4.0,12.0,92.0,0.0,5.0,0.0,33.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,8.0,0.0,23.0,32.0,87.0,9.0,50.0,1138.0,127.0,333.0,705.0,307.0,420.0,101.0,23.0,5.0,"Florence County, Wisconsin",037,55
84586.0,65968.0,75.0,228.0,1700.0,1907.0,196.0,243.0,19.0,4049.0,42.0,297.0,1393.0,1613.0,223.0,462.0,19.0,796.0,7.0,19.0,0.0,52.0,0.0,49.0,94.0,173.0,62.0,539.0,470.0,940.0,871.0,888.0,17182.0,2509.0,4401.0,7900.0,6873.0,9538.0,3164.0,585.0,439.0,"Jefferson County, Wisconsin",055,55
167886.0,127772.0,74.0,881.0,3733.0,2770.0,410.0,591.0,13.0,8090.0,62.0,812.0,2910.0,3264.0,317.0,689.0,36.0,1083.0,39.0,0.0,13.0,23.0,94.0,212.0,59.0,522.0,328.0,880.0,1308.0,1640.0,2631.0,1793.0,31601.0,4754.0,9053.0,16200.0,11052.0,18591.0,7346.0,1078.0,910.0,"Kenosha County, Wisconsin",059,55
5748.0,4923.0,0.0,52.0,36.0,56.0,11.0,1.0,0.0,143.0,6.0,14.0,30.0,83.0,9.0,1.0,0.0,17.0,0.0,0.0,0.0,6.0,0.0,3.0,2.0,2.0,7.0,30.0,12.0,113.0,72.0,28.0,1458.0,178.0,329.0,846.0,630.0,611.0,217.0,37.0,26.0,"Iron County, Wisconsin",051,55
34513.0,24371.0,415.0,138.0,543.0,208.0,83.0,13.0,1.0,1246.0,383.0,90.0,367.0,242.0,67.0,94.0,3.0,201.0,0.0,0.0,7.0,9.0,16.0,15.0,15.0,185.0,39.0,1956.0,317.0,358.0,402.0,388.0,8546.0,744.0,1422.0,2659.0,1968.0,1799.0,515.0,114.0,49.0,"Clark County, Wisconsin",019,55
87142.0,64620.0,91.0,423.0,1192.0,995.0,353.0,293.0,0.0,3118.0,7.0,282.0,878.0,1084.0,385.0,453.0,29.0,182.0,0.0,6.0,0.0,0.0,0.0,10.0,20.0,36.0,20.0,374.0,158.0,391.0,506.0,556.0,13721.0,1526.0,3926.0,8821.0,8105.0,13963.0,4239.0,903.0,692.0,"St. Croix County, Wisconsin",109,55
37465.0,29854.0,16.0,139.0,711.0,259.0,108.0,39.0,0.0,1174.0,6.0,179.0,375.0,324.0,149.0,134.0,7.0,217.0,4.0,5.0,0.0,7.0,2.0,15.0,12.0,77.0,47.0,458.0,303.0,413.0,514.0,522.0,10841.0,1010.0,2207.0,3212.0,2929.0,3268.0,1101.0,168.0,76.0,"Oconto County, Wisconsin",083,55
27994.0,22550.0,11.0,144.0,442.0,398.0,24.0,35.0,0.0,932.0,0.0,79.0,348.0,341.0,72.0,67.0,25.0,126.0,0.0,0.0,0.0,13.0,0.0,3.0,56.0,10.0,36.0,335.0,202.0,347.0,348.0,370.0,7078.0,886.0,1815.0,2904.0,2475.0,2532.0,767.0,172.0,89.0,"Lincoln County, Wisconsin",069,55
51651.0,40812.0,14.0,333.0,951.0,506.0,99.0,73.0,0.0,1751.0,3.0,190.0,651.0,650.0,127.0,127.0,3.0,184.0,10.0,2.0,5.0,9.0,71.0,18.0,0.0,58.0,13.0,491.0,297.0,610.0,774.0,710.0,14303.0,1415.0,2467.0,4581.0,4201.0,5022.0,1440.0,288.0,116.0,"Waupaca County, Wisconsin",135,55
45358.0,35516.0,50.0,195.0,842.0,420.0,158.0,35.0,0.0,1598.0,27.0,106.0,753.0,432.0,170.0,110.0,0.0,190.0,0.0,0.0,0.0,8.0,4.0,0.0,41.0,77.0,59.0,670.0,362.0,419.0,693.0,499.0,11075.0,1254.0,2112.0,4236.0,4252.0,4091.0,1479.0,513.0,184.0,"Barron County, Wisconsin",005,55
16384.0,13115.0,45.0,125.0,220.0,159.0,13.0,3.0,0.0,463.0,0.0,133.0,106.0,178.0,14.0,32.0,0.0,68.0,0.0,0.0,0.0,0.0,2.0,21.0,5.0,4.0,10.0,77.0,116.0,232.0,288.0,219.0,3703.0,500.0,997.0,1721.0,1459.0,1713.0,678.0,183.0,91.0,"Sawyer County, Wisconsin",113,55
18745.0,14476.0,54.0,93.0,206.0,169.0,75.0,27.0,0.0,577.0,58.0,64.0,208.0,150.0,50.0,47.0,0.0,56.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,58.0,4.0,372.0,183.0,306.0,261.0,259.0,4784.0,665.0,815.0,1708.0,1322.0,1729.0,499.0,150.0,82.0,"Green Lake County, Wisconsin",047,55
